21,51,81
22,52,82
23,53,83
24,54,84
25,55,85
26,56,86
21,61,71
22,62,72
23,63,73
24,64,74
25,65,75
26,66,76
31,41,81
32,42,82
33,43,83
34,44,84
35,45,85
36,46,86
31,51,71
32,52,72
33,53,73
34,54,74
35,55,75
36,56,76
11,41,91
12,42,92
13,43,93
14,44,94
15,45,95
16,46,96
11,51,81
12,52,82
13,53,83
14,54,84
15,55,85
16,56,86
11,61,71
12,62,72
13,63,73
14,64,74
15,65,75
16,66,76
21,31,91
22,32,92
23,33,93
24,34,94
25,35,95
26,36,96
21,41,81
22,42,82
23,43,83
24,44,84
25,45,85
26,46,86
21,51,71
22,52,72
23,53,73
24,54,74
25,55,75
26,56,76
31,41,71
32,42,72
33,43,73
34,44,74
35,45,75
36,46,76
31,51,61
32,52,62
33,53,63
34,54,64
35,55,65
36,56,66
11,31,91
12,32,92
13,33,93
14,34,94
15,35,95
16,36,96
11,41,81
12,42,82
13,43,83
14,44,84
15,45,85
16,46,86
11,51,71
12,52,72
13,53,73
14,54,74
15,55,75
16,56,76
21,31,81
22,32,82
23,33,83
24,34,84
25,35,85
26,36,86
21,41,71
22,42,72
23,43,73
24,44,74
25,45,75
26,46,76
21,51,61
22,52,62
23,53,63
24,54,64
25,55,65
26,56,66
31,41,61
32,42,62
33,43,63
34,44,64
35,45,65
36,46,66
11,21,91
12,22,92
13,23,93
14,24,94
15,25,95
16,26,96
11,31,81
12,32,82
13,33,83
14,34,84
15,35,85
16,36,86
11,41,71
12,42,72
13,43,73
14,44,74
15,45,75
16,46,76
11,51,61
12,52,62
13,53,63
14,54,64
15,55,65
16,56,66
21,31,71
22,32,72
23,33,73
24,34,74
25,35,75
26,36,76
21,41,61
22,42,62
23,43,63
24,44,64
25,45,65
26,46,66
11,21,81
12,22,82
13,23,83
14,24,84
15,25,85
16,26,86
11,31,71
12,32,72
13,33,73
14,34,74
15,35,75
16,36,76
11,41,61
12,42,62
13,43,63
14,44,64
15,45,65
16,46,66
21,31,61
22,32,62
23,33,63
24,34,64
25,35,65
26,36,66
21,41,51
22,42,52
23,43,53
24,44,54
25,45,55
26,46,56
11,21,71
12,22,72
13,23,73
14,24,74
15,25,75
16,26,76
11,31,61
12,32,62
13,33,63
14,34,64
15,35,65
16,36,66
11,41,51
12,42,52
13,43,53
14,44,54
15,45,55
16,46,56
21,31,51
22,32,52
23,33,53
24,34,54
25,35,55
26,36,56
11,21,61
12,22,62
13,23,63
14,24,64
15,25,65
16,26,66
11,31,51
12,32,52
13,33,53
14,34,54
15,35,55
16,36,56
11,21,51
12,22,52
13,23,53
14,24,54
15,25,55
16,26,56
11,31,41
12,32,42
13,33,43
14,34,44
15,35,45
16,36,46
11,21,41
12,22,42
13,23,43
14,24,44
15,25,45
16,26,46
71,81,92
71,81,93
71,81,94
71,81,95
71,81,96
71,82,91
71,82,92
71,82,93
71,82,94
71,82,95
71,82,96
71,83,91
71,83,92
71,83,93
71,83,94
71,83,95
71,83,96
71,84,91
71,84,92
71,84,93
71,84,94
71,84,95
71,84,96
71,85,91
71,85,92
71,85,93
71,85,94
71,85,95
71,85,96
71,86,91
71,86,92
71,86,93
71,86,94
71,86,95
71,86,96
72,81,91
72,81,92
72,81,93
72,81,94
72,81,95
72,81,96
72,82,91
72,82,93
72,82,94
72,82,95
72,82,96
72,83,91
72,83,92
72,83,93
72,83,94
72,83,95
72,83,96
72,84,91
72,84,92
72,84,93
72,84,94
72,84,95
72,84,96
72,85,91
72,85,92
72,85,93
72,85,94
72,85,95
72,85,96
72,86,91
72,86,92
72,86,93
72,86,94
72,86,95
72,86,96
73,81,91
73,81,92
73,81,93
73,81,94
73,81,95
73,81,96
73,82,91
73,82,92
73,82,93
73,82,94
73,82,95
73,82,96
73,83,91
73,83,92
73,83,94
73,83,95
73,83,96
73,84,91
73,84,92
73,84,93
73,84,94
73,84,95
73,84,96
73,85,91
73,85,92
73,85,93
73,85,94
73,85,95
73,85,96
73,86,91
73,86,92
73,86,93
73,86,94
73,86,95
73,86,96
74,81,91
74,81,92
74,81,93
74,81,94
74,81,95
74,81,96
74,82,91
74,82,92
74,82,93
74,82,94
74,82,95
74,82,96
74,83,91
74,83,92
74,83,93
74,83,94
74,83,95
74,83,96
74,84,91
74,84,92
74,84,93
74,84,95
74,84,96
74,85,91
74,85,92
74,85,93
74,85,94
74,85,95
74,85,96
74,86,91
74,86,92
74,86,93
74,86,94
74,86,95
74,86,96
75,81,91
75,81,92
75,81,93
75,81,94
75,81,95
75,81,96
75,82,91
75,82,92
75,82,93
75,82,94
75,82,95
75,82,96
75,83,91
75,83,92
75,83,93
75,83,94
75,83,95
75,83,96
75,84,91
75,84,92
75,84,93
75,84,94
75,84,95
75,84,96
75,85,91
75,85,92
75,85,93
75,85,94
75,85,96
75,86,91
75,86,92
75,86,93
75,86,94
75,86,95
75,86,96
76,81,91
76,81,92
76,81,93
76,81,94
76,81,95
76,81,96
76,82,91
76,82,92
76,82,93
76,82,94
76,82,95
76,82,96
76,83,91
76,83,92
76,83,93
76,83,94
76,83,95
76,83,96
76,84,91
76,84,92
76,84,93
76,84,94
76,84,95
76,84,96
76,85,91
76,85,92
76,85,93
76,85,94
76,85,95
76,85,96
76,86,91
76,86,92
76,86,93
76,86,94
76,86,95
61,71,82
61,71,83
61,71,84
61,71,85
61,71,86
61,72,81
61,72,82
61,72,83
61,72,84
61,72,85
61,72,86
61,73,81
61,73,82
61,73,83
61,73,84
61,73,85
61,73,86
61,74,81
61,74,82
61,74,83
61,74,84
61,74,85
61,74,86
61,75,81
61,75,82
61,75,83
61,75,84
61,75,85
61,75,86
61,76,81
61,76,82
61,76,83
61,76,84
61,76,85
61,76,86
62,71,81
62,71,82
62,71,83
62,71,84
62,71,85
62,71,86
62,72,81
62,72,83
62,72,84
62,72,85
62,72,86
62,73,81
62,73,82
62,73,83
62,73,84
62,73,85
62,73,86
62,74,81
62,74,82
62,74,83
62,74,84
62,74,85
62,74,86
62,75,81
62,75,82
62,75,83
62,75,84
62,75,85
62,75,86
62,76,81
62,76,82
62,76,83
62,76,84
62,76,85
62,76,86
63,71,81
63,71,82
63,71,83
63,71,84
63,71,85
63,71,86
63,72,81
63,72,82
63,72,83
63,72,84
63,72,85
63,72,86
63,73,81
63,73,82
63,73,84
63,73,85
63,73,86
63,74,81
63,74,82
63,74,83
63,74,84
63,74,85
63,74,86
63,75,81
63,75,82
63,75,83
63,75,84
63,75,85
63,75,86
63,76,81
63,76,82
63,76,83
63,76,84
63,76,85
63,76,86
64,71,81
64,71,82
64,71,83
64,71,84
64,71,85
64,71,86
64,72,81
64,72,82
64,72,83
64,72,84
64,72,85
64,72,86
64,73,81
64,73,82
64,73,83
64,73,84
64,73,85
64,73,86
64,74,81
64,74,82
64,74,83
64,74,85
64,74,86
64,75,81
64,75,82
64,75,83
64,75,84
64,75,85
64,75,86
64,76,81
64,76,82
64,76,83
64,76,84
64,76,85
64,76,86
65,71,81
65,71,82
65,71,83
65,71,84
65,71,85
65,71,86
65,72,81
65,72,82
65,72,83
65,72,84
65,72,85
65,72,86
65,73,81
65,73,82
65,73,83
65,73,84
65,73,85
65,73,86
65,74,81
65,74,82
65,74,83
65,74,84
65,74,85
65,74,86
65,75,81
65,75,82
65,75,83
65,75,84
65,75,86
65,76,81
65,76,82
65,76,83
65,76,84
65,76,85
65,76,86
66,71,81
66,71,82
66,71,83
66,71,84
66,71,85
66,71,86
66,72,81
66,72,82
66,72,83
66,72,84
66,72,85
66,72,86
66,73,81
66,73,82
66,73,83
66,73,84
66,73,85
66,73,86
66,74,81
66,74,82
66,74,83
66,74,84
66,74,85
66,74,86
66,75,81
66,75,82
66,75,83
66,75,84
66,75,85
66,75,86
66,76,81
66,76,82
66,76,83
66,76,84
66,76,85
51,61,72
51,61,73
51,61,74
51,61,75
51,61,76
51,62,71
51,62,72
51,62,73
51,62,74
51,62,75
51,62,76
51,63,71
51,63,72
51,63,73
51,63,74
51,63,75
51,63,76
51,64,71
51,64,72
51,64,73
51,64,74
51,64,75
51,64,76
51,65,71
51,65,72
51,65,73
51,65,74
51,65,75
51,65,76
51,66,71
51,66,72
51,66,73
51,66,74
51,66,75
51,66,76
52,61,71
52,61,72
52,61,73
52,61,74
52,61,75
52,61,76
52,62,71
52,62,73
52,62,74
52,62,75
52,62,76
52,63,71
52,63,72
52,63,73
52,63,74
52,63,75
52,63,76
52,64,71
52,64,72
52,64,73
52,64,74
52,64,75
52,64,76
52,65,71
52,65,72
52,65,73
52,65,74
52,65,75
52,65,76
52,66,71
52,66,72
52,66,73
52,66,74
52,66,75
52,66,76
53,61,71
53,61,72
53,61,73
53,61,74
53,61,75
53,61,76
53,62,71
53,62,72
53,62,73
53,62,74
53,62,75
53,62,76
53,63,71
53,63,72
53,63,74
53,63,75
53,63,76
53,64,71
53,64,72
53,64,73
53,64,74
53,64,75
53,64,76
53,65,71
53,65,72
53,65,73
53,65,74
53,65,75
53,65,76
53,66,71
53,66,72
53,66,73
53,66,74
53,66,75
53,66,76
54,61,71
54,61,72
54,61,73
54,61,74
54,61,75
54,61,76
54,62,71
54,62,72
54,62,73
54,62,74
54,62,75
54,62,76
54,63,71
54,63,72
54,63,73
54,63,74
54,63,75
54,63,76
54,64,71
54,64,72
54,64,73
54,64,75
54,64,76
54,65,71
54,65,72
54,65,73
54,65,74
54,65,75
54,65,76
54,66,71
54,66,72
54,66,73
54,66,74
54,66,75
54,66,76
55,61,71
55,61,72
55,61,73
55,61,74
55,61,75
55,61,76
55,62,71
55,62,72
55,62,73
55,62,74
55,62,75
55,62,76
55,63,71
55,63,72
55,63,73
55,63,74
55,63,75
55,63,76
55,64,71
55,64,72
55,64,73
55,64,74
55,64,75
55,64,76
55,65,71
55,65,72
55,65,73
55,65,74
55,65,76
55,66,71
55,66,72
55,66,73
55,66,74
55,66,75
55,66,76
56,61,71
56,61,72
56,61,73
56,61,74
56,61,75
56,61,76
56,62,71
56,62,72
56,62,73
56,62,74
56,62,75
56,62,76
56,63,71
56,63,72
56,63,73
56,63,74
56,63,75
56,63,76
56,64,71
56,64,72
56,64,73
56,64,74
56,64,75
56,64,76
56,65,71
56,65,72
56,65,73
56,65,74
56,65,75
56,65,76
56,66,71
56,66,72
56,66,73
56,66,74
56,66,75
41,51,62
41,51,63
41,51,64
41,51,65
41,51,66
41,52,61
41,52,62
41,52,63
41,52,64
41,52,65
41,52,66
41,53,61
41,53,62
41,53,63
41,53,64
41,53,65
41,53,66
41,54,61
41,54,62
41,54,63
41,54,64
41,54,65
41,54,66
41,55,61
41,55,62
41,55,63
41,55,64
41,55,65
41,55,66
41,56,61
41,56,62
41,56,63
41,56,64
41,56,65
41,56,66
42,51,61
42,51,62
42,51,63
42,51,64
42,51,65
42,51,66
42,52,61
42,52,63
42,52,64
42,52,65
42,52,66
42,53,61
42,53,62
42,53,63
42,53,64
42,53,65
42,53,66
42,54,61
42,54,62
42,54,63
42,54,64
42,54,65
42,54,66
42,55,61
42,55,62
42,55,63
42,55,64
42,55,65
42,55,66
42,56,61
42,56,62
42,56,63
42,56,64
42,56,65
42,56,66
43,51,61
43,51,62
43,51,63
43,51,64
43,51,65
43,51,66
43,52,61
43,52,62
43,52,63
43,52,64
43,52,65
43,52,66
43,53,61
43,53,62
43,53,64
43,53,65
43,53,66
43,54,61
43,54,62
43,54,63
43,54,64
43,54,65
43,54,66
43,55,61
43,55,62
43,55,63
43,55,64
43,55,65
43,55,66
43,56,61
43,56,62
43,56,63
43,56,64
43,56,65
43,56,66
44,51,61
44,51,62
44,51,63
44,51,64
44,51,65
44,51,66
44,52,61
44,52,62
44,52,63
44,52,64
44,52,65
44,52,66
44,53,61
44,53,62
44,53,63
44,53,64
44,53,65
44,53,66
44,54,61
44,54,62
44,54,63
44,54,65
44,54,66
44,55,61
44,55,62
44,55,63
44,55,64
44,55,65
44,55,66
44,56,61
44,56,62
44,56,63
44,56,64
44,56,65
44,56,66
45,51,61
45,51,62
45,51,63
45,51,64
45,51,65
45,51,66
45,52,61
45,52,62
45,52,63
45,52,64
45,52,65
45,52,66
45,53,61
45,53,62
45,53,63
45,53,64
45,53,65
45,53,66
45,54,61
45,54,62
45,54,63
45,54,64
45,54,65
45,54,66
45,55,61
45,55,62
45,55,63
45,55,64
45,55,66
45,56,61
45,56,62
45,56,63
45,56,64
45,56,65
45,56,66
46,51,61
46,51,62
46,51,63
46,51,64
46,51,65
46,51,66
46,52,61
46,52,62
46,52,63
46,52,64
46,52,65
46,52,66
46,53,61
46,53,62
46,53,63
46,53,64
46,53,65
46,53,66
46,54,61
46,54,62
46,54,63
46,54,64
46,54,65
46,54,66
46,55,61
46,55,62
46,55,63
46,55,64
46,55,65
46,55,66
46,56,61
46,56,62
46,56,63
46,56,64
46,56,65
31,41,52
31,41,53
31,41,54
31,41,55
31,41,56
31,42,51
31,42,52
31,42,53
31,42,54
31,42,55
31,42,56
31,43,51
31,43,52
31,43,53
31,43,54
31,43,55
31,43,56
31,44,51
31,44,52
31,44,53
31,44,54
31,44,55
31,44,56
31,45,51
31,45,52
31,45,53
31,45,54
31,45,55
31,45,56
31,46,51
31,46,52
31,46,53
31,46,54
31,46,55
31,46,56
32,41,51
32,41,52
32,41,53
32,41,54
32,41,55
32,41,56
32,42,51
32,42,53
32,42,54
32,42,55
32,42,56
32,43,51
32,43,52
32,43,53
32,43,54
32,43,55
32,43,56
32,44,51
32,44,52
32,44,53
32,44,54
32,44,55
32,44,56
32,45,51
32,45,52
32,45,53
32,45,54
32,45,55
32,45,56
32,46,51
32,46,52
32,46,53
32,46,54
32,46,55
32,46,56
33,41,51
33,41,52
33,41,53
33,41,54
33,41,55
33,41,56
33,42,51
33,42,52
33,42,53
33,42,54
33,42,55
33,42,56
33,43,51
33,43,52
33,43,54
33,43,55
33,43,56
33,44,51
33,44,52
33,44,53
33,44,54
33,44,55
33,44,56
33,45,51
33,45,52
33,45,53
33,45,54
33,45,55
33,45,56
33,46,51
33,46,52
33,46,53
33,46,54
33,46,55
33,46,56
34,41,51
34,41,52
34,41,53
34,41,54
34,41,55
34,41,56
34,42,51
34,42,52
34,42,53
34,42,54
34,42,55
34,42,56
34,43,51
34,43,52
34,43,53
34,43,54
34,43,55
34,43,56
34,44,51
34,44,52
34,44,53
34,44,55
34,44,56
34,45,51
34,45,52
34,45,53
34,45,54
34,45,55
34,45,56
34,46,51
34,46,52
34,46,53
34,46,54
34,46,55
34,46,56
35,41,51
35,41,52
35,41,53
35,41,54
35,41,55
35,41,56
35,42,51
35,42,52
35,42,53
35,42,54
35,42,55
35,42,56
35,43,51
35,43,52
35,43,53
35,43,54
35,43,55
35,43,56
35,44,51
35,44,52
35,44,53
35,44,54
35,44,55
35,44,56
35,45,51
35,45,52
35,45,53
35,45,54
35,45,56
35,46,51
35,46,52
35,46,53
35,46,54
35,46,55
35,46,56
36,41,51
36,41,52
36,41,53
36,41,54
36,41,55
36,41,56
36,42,51
36,42,52
36,42,53
36,42,54
36,42,55
36,42,56
36,43,51
36,43,52
36,43,53
36,43,54
36,43,55
36,43,56
36,44,51
36,44,52
36,44,53
36,44,54
36,44,55
36,44,56
36,45,51
36,45,52
36,45,53
36,45,54
36,45,55
36,45,56
36,46,51
36,46,52
36,46,53
36,46,54
36,46,55
21,31,42
21,31,43
21,31,44
21,31,45
21,31,46
21,32,41
21,32,42
21,32,43
21,32,44
21,32,45
21,32,46
21,33,41
21,33,42
21,33,43
21,33,44
21,33,45
21,33,46
21,34,41
21,34,42
21,34,43
21,34,44
21,34,45
21,34,46
21,35,41
21,35,42
21,35,43
21,35,44
21,35,45
21,35,46
21,36,41
21,36,42
21,36,43
21,36,44
21,36,45
21,36,46
22,31,41
22,31,42
22,31,43
22,31,44
22,31,45
22,31,46
22,32,41
22,32,43
22,32,44
22,32,45
22,32,46
22,33,41
22,33,42
22,33,43
22,33,44
22,33,45
22,33,46
22,34,41
22,34,42
22,34,43
22,34,44
22,34,45
22,34,46
22,35,41
22,35,42
22,35,43
22,35,44
22,35,45
22,35,46
22,36,41
22,36,42
22,36,43
22,36,44
22,36,45
22,36,46
23,31,41
23,31,42
23,31,43
23,31,44
23,31,45
23,31,46
23,32,41
23,32,42
23,32,43
23,32,44
23,32,45
23,32,46
23,33,41
23,33,42
23,33,44
23,33,45
23,33,46
23,34,41
23,34,42
23,34,43
23,34,44
23,34,45
23,34,46
23,35,41
23,35,42
23,35,43
23,35,44
23,35,45
23,35,46
23,36,41
23,36,42
23,36,43
23,36,44
23,36,45
23,36,46
24,31,41
24,31,42
24,31,43
24,31,44
24,31,45
24,31,46
24,32,41
24,32,42
24,32,43
24,32,44
24,32,45
24,32,46
24,33,41
24,33,42
24,33,43
24,33,44
24,33,45
24,33,46
24,34,41
24,34,42
24,34,43
24,34,45
24,34,46
24,35,41
24,35,42
24,35,43
24,35,44
24,35,45
24,35,46
24,36,41
24,36,42
24,36,43
24,36,44
24,36,45
24,36,46
25,31,41
25,31,42
25,31,43
25,31,44
25,31,45
25,31,46
25,32,41
25,32,42
25,32,43
25,32,44
25,32,45
25,32,46
25,33,41
25,33,42
25,33,43
25,33,44
25,33,45
25,33,46
25,34,41
25,34,42
25,34,43
25,34,44
25,34,45
25,34,46
25,35,41
25,35,42
25,35,43
25,35,44
25,35,46
25,36,41
25,36,42
25,36,43
25,36,44
25,36,45
25,36,46
26,31,41
26,31,42
26,31,43
26,31,44
26,31,45
26,31,46
26,32,41
26,32,42
26,32,43
26,32,44
26,32,45
26,32,46
26,33,41
26,33,42
26,33,43
26,33,44
26,33,45
26,33,46
26,34,41
26,34,42
26,34,43
26,34,44
26,34,45
26,34,46
26,35,41
26,35,42
26,35,43
26,35,44
26,35,45
26,35,46
26,36,41
26,36,42
26,36,43
26,36,44
26,36,45
11,21,32
11,21,33
11,21,34
11,21,35
11,21,36
11,22,31
11,22,32
11,22,33
11,22,34
11,22,35
11,22,36
11,23,31
11,23,32
11,23,33
11,23,34
11,23,35
11,23,36
11,24,31
11,24,32
11,24,33
11,24,34
11,24,35
11,24,36
11,25,31
11,25,32
11,25,33
11,25,34
11,25,35
11,25,36
11,26,31
11,26,32
11,26,33
11,26,34
11,26,35
11,26,36
12,21,31
12,21,32
12,21,33
12,21,34
12,21,35
12,21,36
12,22,31
12,22,33
12,22,34
12,22,35
12,22,36
12,23,31
12,23,32
12,23,33
12,23,34
12,23,35
12,23,36
12,24,31
12,24,32
12,24,33
12,24,34
12,24,35
12,24,36
12,25,31
12,25,32
12,25,33
12,25,34
12,25,35
12,25,36
12,26,31
12,26,32
12,26,33
12,26,34
12,26,35
12,26,36
13,21,31
13,21,32
13,21,33
13,21,34
13,21,35
13,21,36
13,22,31
13,22,32
13,22,33
13,22,34
13,22,35
13,22,36
13,23,31
13,23,32
13,23,34
13,23,35
13,23,36
13,24,31
13,24,32
13,24,33
13,24,34
13,24,35
13,24,36
13,25,31
13,25,32
13,25,33
13,25,34
13,25,35
13,25,36
13,26,31
13,26,32
13,26,33
13,26,34
13,26,35
13,26,36
14,21,31
14,21,32
14,21,33
14,21,34
14,21,35
14,21,36
14,22,31
14,22,32
14,22,33
14,22,34
14,22,35
14,22,36
14,23,31
14,23,32
14,23,33
14,23,34
14,23,35
14,23,36
14,24,31
14,24,32
14,24,33
14,24,35
14,24,36
14,25,31
14,25,32
14,25,33
14,25,34
14,25,35
14,25,36
14,26,31
14,26,32
14,26,33
14,26,34
14,26,35
14,26,36
15,21,31
15,21,32
15,21,33
15,21,34
15,21,35
15,21,36
15,22,31
15,22,32
15,22,33
15,22,34
15,22,35
15,22,36
15,23,31
15,23,32
15,23,33
15,23,34
15,23,35
15,23,36
15,24,31
15,24,32
15,24,33
15,24,34
15,24,35
15,24,36
15,25,31
15,25,32
15,25,33
15,25,34
15,25,36
15,26,31
15,26,32
15,26,33
15,26,34
15,26,35
15,26,36
16,21,31
16,21,32
16,21,33
16,21,34
16,21,35
16,21,36
16,22,31
16,22,32
16,22,33
16,22,34
16,22,35
16,22,36
16,23,31
16,23,32
16,23,33
16,23,34
16,23,35
16,23,36
16,24,31
16,24,32
16,24,33
16,24,34
16,24,35
16,24,36
16,25,31
16,25,32
16,25,33
16,25,34
16,25,35
16,25,36
16,26,31
16,26,32
16,26,33
16,26,34
16,26,35
81,91,92
81,91,93
81,91,94
81,91,95
81,91,96
81,92,93
81,92,94
81,92,95
81,92,96
81,93,94
81,93,95
81,93,96
81,94,95
81,94,96
81,95,96
82,91,92
82,91,93
82,91,94
82,91,95
82,91,96
82,92,93
82,92,94
82,92,95
82,92,96
82,93,94
82,93,95
82,93,96
82,94,95
82,94,96
82,95,96
83,91,92
83,91,93
83,91,94
83,91,95
83,91,96
83,92,93
83,92,94
83,92,95
83,92,96
83,93,94
83,93,95
83,93,96
83,94,95
83,94,96
83,95,96
84,91,92
84,91,93
84,91,94
84,91,95
84,91,96
84,92,93
84,92,94
84,92,95
84,92,96
84,93,94
84,93,95
84,93,96
84,94,95
84,94,96
84,95,96
85,91,92
85,91,93
85,91,94
85,91,95
85,91,96
85,92,93
85,92,94
85,92,95
85,92,96
85,93,94
85,93,95
85,93,96
85,94,95
85,94,96
85,95,96
86,91,92
86,91,93
86,91,94
86,91,95
86,91,96
86,92,93
86,92,94
86,92,95
86,92,96
86,93,94
86,93,95
86,93,96
86,94,95
86,94,96
86,95,96
71,91,92
71,91,93
71,91,94
71,91,95
71,91,96
71,92,93
71,92,94
71,92,95
71,92,96
71,93,94
71,93,95
71,93,96
71,94,95
71,94,96
71,95,96
72,91,92
72,91,93
72,91,94
72,91,95
72,91,96
72,92,93
72,92,94
72,92,95
72,92,96
72,93,94
72,93,95
72,93,96
72,94,95
72,94,96
72,95,96
73,91,92
73,91,93
73,91,94
73,91,95
73,91,96
73,92,93
73,92,94
73,92,95
73,92,96
73,93,94
73,93,95
73,93,96
73,94,95
73,94,96
73,95,96
74,91,92
74,91,93
74,91,94
74,91,95
74,91,96
74,92,93
74,92,94
74,92,95
74,92,96
74,93,94
74,93,95
74,93,96
74,94,95
74,94,96
74,95,96
75,91,92
75,91,93
75,91,94
75,91,95
75,91,96
75,92,93
75,92,94
75,92,95
75,92,96
75,93,94
75,93,95
75,93,96
75,94,95
75,94,96
75,95,96
76,91,92
76,91,93
76,91,94
76,91,95
76,91,96
76,92,93
76,92,94
76,92,95
76,92,96
76,93,94
76,93,95
76,93,96
76,94,95
76,94,96
